video_id,trending_date,title,channel_title,category_id,category_name,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,Country,likes_prop,dislikes_prop,like_ratio
1daqzBAe-Co,2017-12-13,12 ЕINFACHE LIFE HACKS MIT HEIßKLEBER,Troom Troom De,26, Howto & Style,2017-12-11T13:00:01.000Z,243631,4532,363,439,False,False,False,DE,0.9258426966292135,0.07415730337078652,12.484848484848484
1dwytOnCfIg,2017-11-16,National Clean Out Your Fridge Day with Matt | Fidel Gastro,Fidel Gastro,26, Howto & Style,2017-11-15T00:25:11.000Z,12940,440,0,12,False,False,False,CA,1.0,0.0,inf
1nn7MT2-NkA,2017-12-01,T'as Pas du Gloss ? #113 : Opération camouflage du teint avec EnjoyPhoenix et Richaard2609,Maybelline New York FR,26, Howto & Style,2017-11-30T16:30:01.000Z,6509,633,13,24,False,False,False,FR,0.9798761609907121,0.020123839009287926,48.69230769230769
1rgKwO83I48,2017-12-08,How To Make Your iPhone Battery Last Longer,HowToBasic,26, Howto & Style,2017-12-06T16:52:24.000Z,714895,59348,1376,6805,False,False,False,CA,0.9773400961728477,0.022659903827152363,43.13081395348837
1rgKwO83I48,2017-12-08,How To Make Your iPhone Battery Last Longer,HowToBasic,26, Howto & Style,2017-12-06T16:52:24.000Z,714895,59348,1376,6805,False,False,False,DE,0.9773400961728477,0.022659903827152363,43.13081395348837
1rgKwO83I48,2017-12-08,How To Make Your iPhone Battery Last Longer,HowToBasic,26, Howto & Style,2017-12-06T16:52:24.000Z,714895,59348,1376,6805,False,False,False,FR,0.9773400961728477,0.022659903827152363,43.13081395348837
1w9tf3vSuVs,2017-12-18,"Chit Chat GRWM | Failure, Disappointment & Holidays",Shameless Maya,26, Howto & Style,2017-12-13T03:02:20.000Z,36476,4271,21,710,False,False,False,USA,0.9951071761416589,0.0048928238583411,203.38095238095238
21jcP-1w4DA,2018-01-05,WHAT I GOT FOR MY BIRTHDAY | Lily Pebbles,Lily Pebbles,26, Howto & Style,2017-12-17T09:30:01.000Z,120676,4101,212,158,False,False,False,GB,0.9508462786923255,0.049153721307674474,19.34433962264151
23pBhtxcO-Y,2017-12-21,MEGA OUTFIT CHALLENGE (Wer ist besser?) | Always Overdressed,Always Overdressed,26, Howto & Style,2017-12-20T15:00:00.000Z,18134,1592,26,138,False,False,False,DE,0.9839307787391842,0.016069221260815822,61.23076923076923
28xGDrEcRwI,2018-01-02,Schaffst du es diese Filme zu erraten?,Generation Sonnenschein,26, Howto & Style,2018-01-01T13:30:00.000Z,6139,419,15,135,False,False,False,DE,0.9654377880184332,0.03456221198156682,27.933333333333334
2AkE49hZfr4,2017-11-14,15 Clear Signs Your Phone Was Hacked,BRIGHT SIDE,26, Howto & Style,2017-11-11T11:00:01.000Z,721270,25232,1401,1750,False,False,False,CA,0.9473960875605452,0.05260391243945481,18.009992862241255
2D23cCemXQA,2017-12-18,"Menu de fête chic et économique: Déco, entrées, plat et dessert/ 13€ par pers",La Cuisine de Lynoucha,26, Howto & Style,2017-12-17T09:25:20.000Z,5887,341,10,68,False,False,False,FR,0.9715099715099715,0.02849002849002849,34.1
2E_HEeOpiEA,2017-12-08,FULL FACE USING 7-ELEVEN MAKEUP!,Manny Mua,26, Howto & Style,2017-12-06T23:01:16.000Z,725531,57536,1057,107565,False,False,False,CA,0.9819603024252044,0.018039697574795625,54.43330179754021
2E_HEeOpiEA,2017-12-13,FULL FACE USING 7-ELEVEN MAKEUP!,Manny Mua,26, Howto & Style,2017-12-06T23:01:16.000Z,1097258,70445,1765,103300,False,False,False,USA,0.9755574020218806,0.024442597978119374,39.91218130311615
2Fqj9MYnoQM,2017-12-19,Meine Tischdeko zu Weihnachten,Imke Riedebusch,26, Howto & Style,2017-12-17T23:28:16.000Z,15730,436,38,35,False,False,False,DE,0.919831223628692,0.08016877637130802,11.473684210526315
2M6YC8A_Mew,2017-12-17,HOME (sweet home) TOUR ! 🔹GOLDEN WENDY,Golden Wendy,26, Howto & Style,2017-12-15T13:03:12.000Z,30067,1419,25,163,False,False,False,FR,0.9826869806094183,0.01731301939058172,56.76
2S6Nb6TxEYQ,2017-11-27,J'AI PORTÉ DU FAUX GUCCI CHEZ GUCCI (pas putaclic) | SOStyle,SO Style,26, Howto & Style,2017-11-24T17:00:00.000Z,146335,6761,505,1917,False,False,False,FR,0.9304982108450317,0.06950178915496835,13.388118811881188
2UWw3EhpIFc,2017-11-18,"Die BESTEN Thermomix Anfänger Tipps, wenn der Thermomix NEU ist",Einfach Thermomix,26, Howto & Style,2017-11-16T17:00:00.000Z,12180,181,19,12,False,False,False,DE,0.905,0.095,9.526315789473685
2W2FJgqZTEw,2017-12-30,Open Concept Tiny House with Clever Custom Furniture - Off Grid Home Tour,Exploring Alternatives,26, Howto & Style,2017-12-29T18:14:02.000Z,29760,1786,30,131,False,False,False,CA,0.9834801762114538,0.016519823788546256,59.53333333333333
2XbofmLMcaI,2018-01-02,Get ready with me - WIFEY EDITION,Dilara Duman,26, Howto & Style,2018-01-01T15:17:12.000Z,91048,5634,389,479,False,False,False,DE,0.9354142453926615,0.06458575460733854,14.483290488431876
2b-ktLljseE,2017-12-15,DITES-LUI ADIEU...,Farod,26, Howto & Style,2017-12-13T15:00:00.000Z,132168,11161,136,4611,False,False,False,FR,0.9879614056829247,0.01203859431707533,82.06617647058823
2dbDg1NsCj0,2017-12-28,Eure FRAGEN meine ANTWORTEN I BERUF I Jugendsünde I Youtuber I Mamacobeauty,Mama Co,26, Howto & Style,2017-12-27T13:00:00.000Z,8037,570,20,91,False,False,False,DE,0.9661016949152542,0.03389830508474576,28.5
2dls8iCoQTI,2018-01-05,Cooking with Marshmello: How To Make Strawberry Santas (Christmas Edition),marshmello,26, Howto & Style,2017-12-26T17:00:00.000Z,908757,48134,1285,3619,False,False,False,GB,0.9739978550759829,0.02600214492401708,37.458365758754866
2fZ-qIHlA5M,2018-01-04,Essential Phone Teardown - Complicated and Pointless,JerryRigEverything,26, Howto & Style,2018-01-02T19:00:07.000Z,319303,13486,237,1339,False,False,False,USA,0.9827297238213218,0.017270276178678132,56.90295358649789
2gcD2Bhblis,2017-12-14,Early Winter Lookbook | 我的冬季穿搭| 6 OUTFITS LOOKS FOR WINTER,Rainie Tian,26, Howto & Style,2017-12-13T16:32:24.000Z,33260,1105,102,297,False,False,False,CA,0.9154929577464789,0.08450704225352113,10.833333333333334
2jg8Pt_Pw-s,2017-12-30,أبهري ضيوفك بتحلية كالمحالات ❤❤ بطريقة جد سهلة و بسيطة تدوب بالفم من عالم ملاك Desserts Recipe,Malak World - عالم ملاك,26, Howto & Style,2017-12-29T08:00:00.000Z,44854,5190,111,512,False,False,False,FR,0.9790605546123373,0.020939445387662705,46.75675675675676
2nshBD9EbxE,2017-12-06,How to make a Wooden Katana from hardwood flooring // Woodworking,I Like To Make Stuff,26, Howto & Style,2017-11-23T16:00:00.000Z,2198783,50773,1108,2252,False,False,False,GB,0.9786434340124516,0.02135656598754843,45.82400722021661
2nshBD9EbxE,2017-12-01,How to make a Wooden Katana from hardwood flooring // Woodworking,I Like To Make Stuff,26, Howto & Style,2017-11-23T16:00:00.000Z,1547962,37947,763,1827,False,False,False,USA,0.9802893309222424,0.019710669077757686,49.73394495412844
2oTnHkFx_DU,2017-11-25,JE ME FAIS TATOUER À NEW YORK | Maile Akln,Maile Akln,26, Howto & Style,2017-11-24T17:00:31.000Z,26212,2499,14,378,False,False,False,FR,0.9944289693593314,0.005571030640668524,178.5
2qXEaupq_r0,2017-12-21,10 DIY IDÉES DÉCO POUR TA CHAMBRE ! DES CRÉATIONS EN CARTON SYMPAS POUR UN CONTE DE NOËL !,Troom Troom FR,26, Howto & Style,2017-12-20T13:00:01.000Z,230253,7126,509,739,False,False,False,FR,0.9333333333333333,0.06666666666666667,14.0
2ruzaE99N0I,2017-12-07,Les Astuces Picard : 3 accompagnements pour un magret rôti,Picard Surgelés,26, Howto & Style,2017-11-29T11:14:36.000Z,26147,90,86,42,False,False,False,FR,0.5113636363636364,0.48863636363636365,1.0465116279069768
3A-3NaPA3QU,2017-12-12,I Tried DIY Skincare For A Week | Beauty With Mi | Refinery29,Refinery29,26, Howto & Style,2017-12-11T16:00:01.000Z,19859,730,32,134,False,False,False,USA,0.958005249343832,0.04199475065616798,22.8125
3DnScFzw44Q,2017-12-01,Notre Weekend en Amoureux (avec Daniil Le Russe),Emy LTR,26, Howto & Style,2017-11-30T16:10:36.000Z,206530,16795,266,271,False,False,False,FR,0.9844088857628509,0.015591114237149054,63.1390977443609
3Eso3CLOajY,2017-11-29,Est ce de l'amour ou de l'attachement : La seule méthode pour le savoir !,Alexandre CORMONT (officiel),26, Howto & Style,2017-11-28T08:31:40.000Z,9461,708,24,49,False,False,False,FR,0.9672131147540983,0.03278688524590164,29.5
3MA_64gyaA0,2017-12-05,Pancakes Recipe | Quick and Easy Pancakes by Grandpa for Orphan Kids,Grandpa Kitchen,26, Howto & Style,2017-11-28T20:44:06.000Z,607415,19893,458,2263,False,False,False,USA,0.9774949633924623,0.022505036607537714,43.43449781659389
3MCnZP46hLg,2017-12-09,Lust auf Weihnachtsnägel? Dann schau dir unsere Ideen für Nageldesign zu Weihnachten an!,Geniale Tricks,26, Howto & Style,2017-12-08T08:00:01.000Z,8266,203,29,5,False,False,False,DE,0.875,0.125,7.0
3NFCRjD7g7c,2017-12-03,♡• RECETTE BUCHE ROULÉE DE NOËL •♡,L'atelier de Roxane,26, Howto & Style,2017-12-01T16:00:01.000Z,197242,22654,140,1645,False,False,False,FR,0.9938580328156532,0.006141967184346758,161.81428571428572
3SfZKkrwCIA,2017-12-10,FULL COVERAGE HOLIDAY MAKEUP TUTORIAL | Jeffree Star,jeffreestar,26, Howto & Style,2017-12-08T22:03:11.000Z,1026357,51668,1155,11275,False,False,False,CA,0.9781345247335441,0.0218654752664559,44.73419913419914
3SlG3sE8Ytg,2017-12-05,DIY Lasagna Roses - Man Vs Din,ThreadBanger,26, Howto & Style,2017-12-03T00:27:30.000Z,914652,44025,437,5286,False,False,False,CA,0.9901713823039899,0.009828617696010076,100.74370709382151
3SlG3sE8Ytg,2017-12-09,DIY Lasagna Roses - Man Vs Din,ThreadBanger,26, Howto & Style,2017-12-03T00:27:30.000Z,1027805,47164,490,5746,False,False,False,USA,0.989717547320267,0.010282452679733076,96.2530612244898
3ZMSa7FxbNM,2017-11-20,REEQUILIBRAGE ALIMENTAIRE #3: NOS 3 P'TITS DÉJEUNERS INCONTOURNABLES  ☕,Isadora et Marisa,26, Howto & Style,2017-11-19T08:31:24.000Z,8085,893,7,167,False,False,False,FR,0.9922222222222222,0.0077777777777777776,127.57142857142857
3_keXD1yV3E,2018-01-01,EVENING SKINCARE ROUTINE WITH ESTÉE! | Vlogmas Day 13,Amelia Liana,26, Howto & Style,2017-12-14T17:05:04.000Z,75700,2199,64,160,False,False,False,GB,0.9717189571365444,0.02828104286345559,34.359375
3_keXD1yV3E,2017-12-20,EVENING SKINCARE ROUTINE WITH ESTÉE! | Vlogmas Day 13,Amelia Liana,26, Howto & Style,2017-12-14T17:05:04.000Z,65277,1967,61,152,False,False,False,USA,0.9699211045364892,0.03007889546351085,32.24590163934426
3dObRgjxhfM,2017-11-23,Le poiré de Mamm-Gozh ? #WTF,Emma Inthekitchen,26, Howto & Style,2017-11-22T14:00:01.000Z,12759,1239,3,78,False,False,False,FR,0.9975845410628019,0.0024154589371980675,413.0
3hj-Feur32E,2017-12-16,5 kreative Geschenke für Kinder nähen | VERLOSUNG #WirMachenWeihnachten,DIY Eule,26, Howto & Style,2017-12-15T11:00:00.000Z,4120,286,9,222,False,False,False,DE,0.9694915254237289,0.030508474576271188,31.77777777777778
3kerBt7kuBU,2018-01-05,"IS IT EVER ENOUGH? | CHIT CHAT GRWM | NEW YEARS GOALS, NEW YOUTUBERS, HELPING EACHOTHER etc.",RawBeautyKristi,26, Howto & Style,2018-01-04T01:00:00.000Z,75912,6804,247,2649,False,False,False,USA,0.9649695078712239,0.03503049212877606,27.546558704453442
3oABD3tz1g8,2017-12-09,EPIC TEENY WEENY ART: ULTRA ZOOM!! - Feat. NerdECrafter,Draw with Jazza,26, Howto & Style,2017-12-08T22:02:19.000Z,222750,13629,123,3841,False,False,False,CA,0.9910558464223386,0.00894415357766143,110.8048780487805
3pxyo7eSknc,2018-01-05,"THE BEST OF THE BEST 🙌🏽 2017 | FASHION, BEAUTY, NETFLIX etc",Samantha Maria,26, Howto & Style,2018-01-03T10:00:00.000Z,97581,3763,71,174,False,False,False,GB,0.9814814814814815,0.018518518518518517,53.0
3rrdUoQmtYk,2018-01-03,So viele tolle neue Dinge kannst du aus einem alten Pullover machen!,Geniale Tricks,26, Howto & Style,2018-01-02T18:30:00.000Z,13320,326,39,14,False,False,False,DE,0.8931506849315068,0.10684931506849316,8.35897435897436
3t_cm20aT_Y,2018-01-05,17 EXTREM WITZIGE LIFE HACKS DIE DU WISSEN MUSST!,Troom Troom De,26, Howto & Style,2018-01-04T13:00:00.000Z,97872,3049,137,238,False,False,False,DE,0.9569993722536095,0.043000627746390456,22.255474452554743
3xbjU7J18Ns,2017-12-23,DIY Cadeau de Noël de Dernière Minute / Last Minute Christmas Gift,Séverine Jenny,26, Howto & Style,2017-12-22T16:00:01.000Z,14522,1335,31,149,False,False,False,FR,0.9773060029282576,0.022693997071742314,43.064516129032256
3xue-1a0N_4,2017-12-31,MA ROUTINE DU MATIN │Hiver ❄️,JJmakeuplife,26, Howto & Style,2017-12-29T16:30:01.000Z,21446,1672,34,138,False,False,False,FR,0.9800703399765534,0.01992966002344666,49.1764705882353
3yU7w30233E,2017-11-30,London's Best Burger?!,SORTEDfood,26, Howto & Style,2017-11-29T16:00:01.000Z,75487,4039,58,332,False,False,False,CA,0.985843299975592,0.014156700024408104,69.63793103448276
43VW2QK4-vc,2017-12-14,Butternut Bisque - Food Wishes,Food Wishes,26, Howto & Style,2017-12-13T02:33:53.000Z,76783,3921,53,461,False,False,False,CA,0.9866633115249119,0.013336688475088072,73.98113207547169
4CfFuzZIdC0,2017-11-27,Not my Arms Challenge mit Jolina | Florian Mennen,Florian Mennen,26, Howto & Style,2017-11-26T15:00:01.000Z,11630,1184,30,117,False,False,False,DE,0.9752883031301482,0.02471169686985173,39.46666666666667
